user_id,segment,avg._session_length,time_on_website,length_of_membership
9De83f83764Ec56,Corporate,3.357322846,40.77756881,1.46881279
4d224a34FbC4946,Corporate,2.751759139,47.11145791,2.736823696
1B21E30BBdB1756,Consumer,1.190445638,42.58503643,0.908045409
ef8d1E0119FEAf1,Consumer,2.065624896,14.03346791,4.483391985
1caeb29eA80c5D4,Consumer,2.408803834,19.24247165,2.615628892
2a1cA89eAb893B8,Home Office,2.438880242,34.83205537,1.863559667
C039ccf54a0Ccbd,Consumer,4.31395517,24.54182527,2.419860843
eBCc7a35Ca78b2d,Consumer,3.422638466,26.17600655,3.675202229
d5f2E5495E6bF87,Corporate,3.490149064,38.19240474,1.083899758
Afed34BBce4c2cF,Corporate,2.678862135,35.81757965,0.896410552
900071DB0f9f6cE,Corporate,3.246079801,48.37485657,4.894857787
cD7af7eBe32d05F,Home Office,3.287909278,30.28443294,3.545729307
3c46167b5312f47,Consumer,1.716820299,25.69491975,3.925530318
27CF63aD73a5c9E,Consumer,1.276005442,20.2309279,1.687316569
001F60b8dbFC4bc,Consumer,1.987341539,16.57233329,4.409847106
b8Ddd80Cb25dcB7,Consumer,4.589523997,37.67702124,2.072701366
DDa033a2EBD7cEf,Consumer,2.115984582,45.2389145,2.035176072
8E61Cc6afc6dbeF,Consumer,2.793526464,23.00325474,3.04084807
39F4bAd2a0F61BF,Corporate,2.003082924,41.93297728,1.942256708
6292bE36d5f7ECA,Home Office,0.902846379,32.51548431,1.87402142
D9Bfe274f85cA52,Home Office,3.783892935,24.29471309,3.830576751
eF444884DEEC3Fe,Corporate,3.178445648,30.23951061,3.905389143
F60a12C323e6c6F,Consumer,1.456457477,28.97924113,3.157009344
cd55d59EaE6Ce0a,Consumer,3.157413415,44.51902457,4.727698538
Be9Aa22be1E7F29,Consumer,4.544816018,16.4455126,4.971925353
d52e30dB2d1d5D9,Consumer,2.643973109,9.597991582,4.832279282
69B3f75DEaDd7b3,Consumer,3.031660131,12.67653195,4.332755245
40aB48291f59b44,Consumer,4.133289621,47.25301577,2.235722919
B1bAe4BC8C5ef68,Home Office,4.386567693,28.43342511,0.915360438
73a4eFf5DcacB62,Home Office,1.175004606,31.15681317,1.691714772
beBc077c2126DFB,Consumer,4.134649109,27.15949053,2.288568909
ce82637Ff58ce8b,Corporate,2.939011133,40.32272521,3.371757062
A11738F0e90D71E,Consumer,1.81980577,38.8862969,2.067298312
a4e5ce5ec29CEf4,Corporate,4.007880453,34.06636423,2.13548423
824D6Dc3ABabDf6,Consumer,1.028241697,30.61378656,4.218202131
bca1D15D47Edb55,Consumer,4.041547506,9.978026105,0.895529841
2C1D9daFEab6AD3,Consumer,4.845353189,27.40170496,3.886439539
3ed852650Db4FeA,Corporate,1.612392721,9.191038317,1.955367523
a52Cbdb2F3c3B3f,Corporate,1.542384695,8.195468259,3.287252312
D7767Edc82Bb3B3,Corporate,2.915363215,35.58609685,2.422033959
1eA439FdF3E1B22,Home Office,1.549674711,46.76546962,1.864030731
51cF9BD0C3a61fb,Home Office,2.556558662,40.85529008,2.589619283
91Aa5B3A58dD960,Corporate,1.752799836,18.5035349,2.669530919
7c15f72d5dBcDb7,Corporate,3.16343677,11.78439466,2.44853824
9adcACFa3d8EC7b,Corporate,4.934846077,28.40322374,2.114430484
1708d8fC4e33EC1,Corporate,4.248746639,11.74038556,4.409663393
810Ee4e065EBEb8,Corporate,3.791965249,32.5534321,3.959411289
dEA13db977981Ac,Corporate,1.595742526,32.56862291,2.949867635
2406f460b0D6F1A,Corporate,3.035330775,31.28546465,2.681310151
dcC5B9373dA06Ee,Consumer,2.8704568,26.08662474,4.118455925
a9C7AEdDE8Bee42,Consumer,4.775632515,42.57976925,2.973584739
d01bBAFe026E086,Consumer,1.97473648,20.07090834,2.651353377
AffD36cFED3DBb6,Consumer,0.913161777,17.41404086,3.807528385
FC7Fe9f1DACAeD8,Consumer,0.789606655,47.19841115,3.050042115
c66bBa70fE8A2bF,Consumer,1.572969153,17.99786318,2.10174226
D32DFa4E0ee6CEe,Consumer,4.889939345,34.2012547,3.033313122
27a670bCDab092c,Consumer,2.706720699,15.42699787,4.549418914
C1B9BDae3C7EFbE,Consumer,2.719361347,18.09638195,2.080487741
D7FEc1ea43cC36D,Consumer,1.322539669,41.51117574,2.105022368
7DcEf2ddbfAe943,Home Office,1.380349583,9.848782274,2.362407675
bfcACDb7e8aF2e9,Consumer,4.953672184,27.80928253,3.927614926
C5f813B28Ba221e,Consumer,1.52350684,11.83995867,3.331733385
dF0C56fc1C6737c,Consumer,2.317167944,36.78526127,2.304332302
8E0ab82BAFAfDFA,Home Office,2.252182786,48.22908404,1.699236374
86155804462AD29,Home Office,4.91974257,43.41395307,2.862695675
608DFAdEdEbF6Fa,Home Office,0.80907669,40.74108011,1.811928414
deA1eF2a9FAfB7A,Consumer,4.960257889,29.0378757,2.295436472
aEc023f6d2a1DE5,Consumer,3.61871106,42.1959736,1.712303154
4EAffac38cd4e94,Consumer,1.879044044,14.43850046,2.134955622
ad7fdea2CFfdeB2,Consumer,1.563608311,41.52789242,2.948004687
aa299b189ceFe76,Corporate,2.322453247,10.85163781,1.507435358
2c8a4f8FF4dFB20,Corporate,3.006862251,31.65703193,1.251380394
AA0fbE431E7dBC5,Corporate,1.961490146,9.135717321,4.442624001
8bf7b4e54eFca1a,Corporate,3.031744536,39.40350125,1.454509949
Db41cBed9DBe2A0,Corporate,0.96218496,40.54852321,3.582407893
0ecbfe290Ee7cb8,Corporate,2.599133102,42.07157897,1.522724935
4c2Db7a0A7af8a6,Corporate,3.273531599,28.48972413,4.410944779
4cBCAb8d783f96f,Corporate,0.996397115,45.17078961,1.381166752
588DDb00203782A,Consumer,2.075493062,42.55329857,1.061051617
Ef8446Abb6E63EB,Consumer,2.305008975,11.11484029,3.808425288
7baEA280f1Ab3cd,Home Office,2.092040241,23.05426164,4.337960226
Cccc0330Ede1d80,Corporate,3.071839303,26.79593903,1.405418582
DC6F46eeB9f9693,Corporate,4.861227934,21.43113688,1.157269296
Abc646ccE90E6AF,Corporate,1.22845517,29.06052156,2.780887192
aFc2dc8D6DbfE82,Consumer,1.737836886,29.83707311,2.197943104
De4261Ec8da3D5D,Consumer,1.63300758,12.35422436,2.160507725
7BF65Ab5DaDcf85,Consumer,3.521267522,20.42264831,1.114235733
DAbA3E5a6e272A4,Consumer,3.072646007,21.35236402,3.057187409
ec317Ebfce6bCdc,Consumer,0.806143909,15.91970357,3.649426157
a24063E4dA8Eb97,Consumer,4.885709171,42.61916461,3.198205468
DEf92d04fCFDCBb,Consumer,2.172797649,37.80445782,2.446320046
e395347dA6FAb30,Consumer,2.332160793,13.27323753,3.030507027
3d9Fb2B3ECf4dd6,Consumer,1.426824483,36.42250342,4.216699799
faaFCdf81daaA7B,Consumer,1.654374363,14.823747,1.215355605
2BB2D0a8a8d626d,Consumer,1.452166066,12.5539163,4.046676412
B28Ca356eCA05a1,Consumer,3.022986325,30.6684857,3.013923598
ffAAF0Ab653d436,Consumer,1.865357136,25.95996272,4.888564288
17BCfBCFACfbE22,Consumer,1.81932793,24.77562548,4.716872306
a2B1F529F8dcd7e,Home Office,4.584984133,45.73050403,3.310569001
C0f55A3f9a19b54,Home Office,4.455788468,37.57415814,3.869064561
0649Ee8A0d13d5d,Home Office,1.434038849,20.81278863,2.713101468
3dd2ADbaB7DEB07,Home Office,2.931622915,20.40353175,1.540620964
fb26140C47B647b,Home Office,3.114118641,14.10269697,4.759553483
1daCFcB0DB7eb4e,Home Office,1.328694331,29.32047515,4.972428215
4BA7959dAF36E01,Consumer,2.993877473,19.38793955,4.274576969
A5e95177AD3dBEa,Consumer,4.331911611,25.98653174,0.833149578
de2ec735A3cb77a,Consumer,3.732538065,11.21763941,3.150137913
AC628D0194bCea6,Consumer,4.908638727,26.26660072,3.219684837
eeB3Dd08F92dd4f,Consumer,3.135554182,32.40799244,4.241679952
2576D8B4dCd19bF,Consumer,1.530644573,21.53545211,4.468134661
AEfc9FbAc740547,Consumer,3.49455113,15.81573791,2.839802326
b0FB6cA6ECea26E,Consumer,4.990901415,10.51203894,2.51894623
DE5A89415dD89BA,Consumer,4.173126578,45.95554193,1.844434579
58CbEc26a053fE1,Consumer,2.204430891,21.79517395,4.939313549
f9a65Ea9c267780,Home Office,0.974975878,48.02059471,4.78301246
cc7018cec4f9587,Home Office,3.230639448,28.40224643,3.032421081
15a25487fb63eC5,Home Office,2.725096856,26.18010943,4.205238294
bC8Dd23ffF87BE4,Home Office,3.081185716,42.45520953,4.741803756
ccBbCEC4D84829d,Home Office,3.071191398,24.90238168,3.608973685
AC9cB169Db1E8A1,Home Office,3.602675807,32.64854123,3.894021427
D943195E0ea672c,Home Office,3.382527236,11.74727913,2.817595826
9422495B560AE78,Consumer,4.997102909,27.2535377,2.362168139
80b8BdaA5b5fF61,Consumer,4.019367212,18.4451447,0.850649247
bDa8E5b74364ea5,Consumer,3.589006698,41.4193996,1.077174946
abca1BAdE2A1bA6,Consumer,0.811381924,26.29101461,1.371684523
ba4cDcD8bAEEDbe,Consumer,3.545926559,16.27405667,3.183384326
23Fa41cE6C7CBBD,Consumer,1.189658609,15.34287812,4.443202296
9a234F94edB3a48,Consumer,3.893969739,11.0204524,2.465637714
fC48bebefFf6574,Consumer,3.198497035,18.09652826,4.096907626
ADD4f9e57DCa0fE,Consumer,3.6693548,39.08665428,4.905023614
BbD4A4568AA7a66,Home Office,3.005284303,41.56467383,2.945753394
8f3a708FE0fA0cE,Home Office,3.594272913,34.42014417,2.123014859
f0bDEb3BB9FC63D,Home Office,1.281787104,8.997733653,3.414949357
f5f9A2Acf576447,Home Office,4.483121866,15.77018024,1.314713032
2538E0Eabd7daac,Corporate,2.947369912,19.54401267,4.78290566
BBF0Cf20dAe40C4,Consumer,3.610047154,42.0182037,5.000173189
B582eBa27A98745,Home Office,1.483554811,8.062719904,3.69540727
eDdBb4efcb49EDD,Home Office,3.485519785,26.00770912,1.977925795
DA8BfD3C0D030A0,Consumer,4.215641091,16.46246616,3.183542291
5adF5D1b5E01bDb,Consumer,1.068874261,33.40317546,4.25219708
D360B1D7C71C5Da,Consumer,3.230241298,25.01152444,2.197547589
0601C641e1B16A8,Consumer,2.130817925,9.918827003,2.714882015
2E16AcEe3F38bFB,Consumer,3.960732893,39.25156322,1.804236622
1CDbbEdCC852654,Consumer,1.702310455,22.16994087,2.439343921
Dd9493eF2174990,Consumer,2.19000922,42.87267343,1.715384317
05C8f0bc6EF2fEe,Consumer,4.776911196,17.56833885,4.474655884
B4FA17Ac1f786E0,Consumer,1.65963676,47.61847989,4.427796576
f2C598a2f52Cd3e,Consumer,2.050634708,47.57942286,4.147675399
BC73A5FCb7cca4F,Consumer,2.503084444,46.01962693,2.231726945
813F12E8eAe20c6,Consumer,5.006964825,31.97799087,2.970431334
AF4AbBe7f7df41a,Consumer,3.644590756,32.40191573,1.74214366
dcfeeDE9bEc4615,Consumer,3.829952532,44.93786002,2.221576945
1B1BFEA6E84D2ee,Consumer,3.057863292,18.16025344,2.559212627
2e9FFD86ABcB987,Consumer,1.444858612,11.84147962,2.570280968
211e8E34ec63c24,Consumer,1.265898604,23.99648931,2.710981309
9efe2c70ad24631,Consumer,1.793319447,8.174287324,4.421285008
7283B9c3cbdF5f9,Consumer,2.986775487,12.99629593,4.744311711
2e61afb80A6AB7a,Corporate,4.581652657,24.95993065,1.175312031
Acf2EF7dBfD190F,Corporate,4.349004143,31.01679405,3.200805135
ADaDcc5afFD20Cd,Corporate,1.654690146,12.12701299,3.783202026
f60b8E70DB3dd0D,Consumer,1.503199815,20.97066021,1.323300167
a8Cce136AbB4Eed,Consumer,1.061749382,38.11357438,2.866185978
02bEB8E3c6a0AfD,Consumer,3.94839434,25.80646358,4.656606516
B33D00fD5EBC8de,Consumer,4.475838044,32.90732568,3.136459062
2de136bE75E78f2,Consumer,4.114694529,47.486774,3.6839023
36ebFd289EEDb7B,Corporate,2.3959006,32.84068704,1.501091136
8ed13a7D6A3A9cd,Corporate,2.598282446,34.52346603,1.522565834
bAF618aC7f42ee3,Corporate,0.792624672,40.92802466,4.689527404
43DFe4F13aFf2DE,Consumer,1.340259905,35.57457461,4.073409743
E88F16eE7823fAd,Consumer,3.987916492,34.29374204,2.051256637
DebEa81aDeEa37a,Consumer,4.916937426,25.57943902,2.456449104
2F64CFAAeEA5306,Consumer,4.375393457,24.50731478,2.372509655
00a1d7e0bA3766e,Corporate,3.840741682,42.0487144,2.250984405
C6999FDdDAd04a4,Corporate,1.813136402,10.8907503,4.297077375
d253ADa0824E4bC,Corporate,4.947282885,39.68374542,2.053921993
6BFceaFaBaBB32C,Consumer,4.846775588,41.07590139,1.032615663
9e0Fa5fcFdb5F54,Consumer,2.690455194,31.86734401,4.763685163
96DB9fA273AC937,Corporate,4.945993233,47.80515421,3.962692965
ddfEaacC7209ed3,Consumer,3.622763292,44.86480411,3.430686891
cB8cF5cC8C5bDBa,Consumer,1.878222546,18.92393055,3.461133306
3acB8DaBeBDBF7b,Consumer,4.059763224,33.14645378,2.075316751
1E4858A9ECDEF9D,Consumer,4.585127831,11.32396355,2.190743661
Da7B1AD0fb387a1,Consumer,2.684522634,11.06444522,4.640983114
b4aaaae7F4FcaE9,Consumer,1.727187956,46.71359638,2.633901827
a33FBAc5774BD3c,Consumer,4.683325276,43.2171277,3.974146039
d1BAfF3D2fB70Ca,Consumer,1.703968943,38.502981,3.480288286
Acdf47eCb8C49BC,Consumer,4.457938087,19.38958695,4.595439397
DdFFE7aCD14BDAE,Consumer,3.218682148,23.58694444,1.472786985
83af18ff4ecDf9D,Consumer,3.235811485,31.67905233,4.386118729
acCCAdfabDac6eE,Consumer,1.847369074,17.67340014,4.041850231
8D247FdCCABCcBf,Corporate,3.638671201,21.66766514,2.936223155
0bAf9f4Cd1e4B9f,Home Office,3.490464306,48.85687978,4.681283779
760ddbc82ce29AA,Home Office,3.114168598,34.76923534,4.043261085
F701B427d42aa71,Home Office,4.638235966,44.05348451,4.432985513
03aE7247ddeb165,Consumer,2.201861439,24.06807765,3.577637624
fc18ae2fBbB2cd9,Consumer,3.415669664,8.998489497,3.428031422
A954b80aCc70018,Consumer,4.513266471,10.73632143,1.830119431
3f3ACBC16F1F9C8,Corporate,1.02250193,40.43754891,4.553025127
B1515AdBAB5bfc8,Corporate,2.110403419,27.31591101,2.326911912
fE4132ca8C2E2a6,Corporate,1.060966944,41.80848605,2.84931793
99d80FF1d9143bF,Consumer,1.848837763,44.09899362,3.610000395
e76c8Fa534fA1E1,Consumer,1.302415159,25.33261308,4.199623028
Ab0F0bbcc11aD06,Home Office,4.343951381,49.10080195,1.51213189
f886D7CAfdc74Df,Corporate,3.169325232,33.36032126,0.950032095
59382dD2Ba8914C,Corporate,2.747032552,44.50867215,4.774549411
0fCCf7DfDCb9617,Consumer,4.632381326,39.89174378,3.975326724
872896A2C0C48a6,Consumer,1.67410187,36.45206026,2.743628392
6Fa4CdC9fB0604B,Corporate,2.191549251,32.82098399,2.719022389
Bf9aFAfb9a0EbD4,Corporate,4.851553562,39.36547366,4.914272647
b6133E99e8F3Bef,Corporate,3.512774598,11.98400644,4.603316774
7c35cdc0bdcF1AF,Home Office,4.82879111,22.4662709,1.253344615
4BCD2E6caC22DCc,Consumer,4.768609068,21.39368962,2.703428704
2Ba50De08F6CFda,Home Office,3.997288813,37.65052122,1.709432697
F23eA0f58ea0BdA,Consumer,3.379347373,11.21817076,4.912578374
8e334C484a87C53,Consumer,2.020633288,30.54647584,3.09336579
DBb9a5f0e6AEd8e,Consumer,4.445781215,46.1422121,2.694870201
fb0Adc202aBdcC1,Consumer,4.201139585,13.39252282,2.471473357
FBE5b817FFe42fB,Consumer,3.713587765,47.36934518,3.649619908
BFF918ec37ECbec,Consumer,2.3548565,35.36279358,2.430756457
ece86804cD123f4,Home Office,4.318274021,28.29580757,4.403433826
32bBdEeb9AFB7Cd,Consumer,1.056746989,19.50316763,1.10994026
2a765f57edd405A,Consumer,4.380275858,44.15279244,2.31169323
7255a7Dcd65f8dc,Consumer,4.10359755,42.12459228,1.538021564
b34aF268aefDa57,Consumer,4.388341324,13.28295545,3.974227693
a14cC34Ba233C59,Consumer,1.204444032,43.43974434,1.940954285
d2601c6a9c0Dd1E,Consumer,2.939865511,47.21533874,4.641549103
3eDA7D4CDb8805d,Consumer,3.814919767,25.09330802,0.80567201
A2FA9fC3d82cfC8,Consumer,1.450479095,31.09579767,2.880305049
e4374df808ea4Db,Corporate,3.587528581,47.16426059,2.126863841
cC4C358ab001707,Consumer,2.084589009,32.58264979,1.453463116
eeF196DE87fFbBB,Consumer,3.523968008,21.88376491,1.336916754
5E752ADdAaDA2Bd,Corporate,3.114548096,8.135609362,4.767948157
CFdFED04Ba051dc,Corporate,3.409660095,44.35561529,4.383805562
483E2C0cdbdBd69,Corporate,4.702574895,37.04424221,3.888975214
174bC01eC4Eef04,Corporate,4.999275084,23.98636606,1.815285399
40ABa38D13bf670,Corporate,4.098934091,13.28628937,3.131055797
760DbA13Ea7044D,Home Office,2.443205498,35.96580576,4.97415415
d7f03701F35afc9,Home Office,2.433672729,23.20941192,3.129077109
74b0B00F5eA0c36,Home Office,1.085588843,25.91676695,3.18687603
BfdC6Af429A9A7E,Corporate,4.297111279,33.95691608,1.700660831
fAC43AE966AFB67,Corporate,4.326709245,25.66307078,3.556052423
B5aF5ecA8f1Ea52,Corporate,4.608538878,14.58667023,1.049629515
DeCF140Ed9686A1,Consumer,4.038589648,34.24947776,4.105212801
bc6d76AA41deb11,Consumer,2.144011439,30.05273916,3.520472897
911E5cDAC2f19a4,Consumer,2.563799816,11.3585473,1.874745354
2Ed23Fb4d2BA0eC,Home Office,4.509542442,14.44185775,4.02254116
A915B4FE91E9E80,Home Office,2.504566961,49.10720667,3.854553806
0e0F9cDDDc04e44,Corporate,1.566592776,25.8133067,4.172993227
b404Ac2Dc5C68a4,Home Office,2.681697589,39.42872273,4.580053933
2183F8e212bCcdf,Home Office,3.476437936,14.10132847,1.275268594
6C64fF4cDF74e2e,Consumer,4.199513686,8.155598226,1.44950334
8b2E61eEDCFC0fe,Consumer,1.552884883,20.20751125,0.797961641
5eF2FD770DaB8b9,Consumer,3.74558043,48.84724122,1.568047762
b7BCf4f8dd4df4C,Consumer,1.521209391,32.0322234,3.947062964
5fFFDEE2bF2B31a,Corporate,1.361409732,38.6540365,1.273209786
85Bfa295055e3a0,Consumer,2.367299765,31.69091237,4.153834796
6bDccA154ea8a49,Corporate,2.763203382,15.86955052,1.461016943
FcC8F6Cd4dfc73A,Corporate,1.561895717,12.49192423,1.838727744
E14BfBBe9f6fABE,Consumer,2.004964561,48.26864568,1.862755431
bfDCda7D8050957,Consumer,4.787311693,38.9331965,3.465691664
EE79A37dd8B53e4,Consumer,2.487992634,28.9618931,0.994149115
be3dAf532638B9c,Consumer,2.520141764,20.92119834,4.729526444
658bFbF0C9e18a7,Consumer,4.882185001,16.05426772,4.562917977
50E6B834e4A7453,Consumer,4.831090679,14.82203622,3.909315234
e4ad5e2b376D8E5,Consumer,1.867185986,39.45546827,4.37022115
F0bc4B42914Fe70,Consumer,1.014461734,14.8591992,1.397057059
0aE7545F6C81E5d,Consumer,2.213240982,47.53270704,3.464561212
6D67C9D48d8DfEe,Consumer,2.477192121,41.78946789,2.603960338
d2ec8e69b6a8Cba,Consumer,4.897093215,13.23228039,2.291246602
ec13356bbBDb95F,Consumer,3.708672673,34.27906217,2.625016181
Fe13Dee1FF5CFFb,Consumer,2.768861586,15.71869753,3.392934073
DA8Af3E5d5C46fd,Consumer,3.325790467,44.28474167,4.979975337
3bffc12ad116DfE,Home Office,4.559884966,48.52296103,2.520780246
7E2A5AA3EeECc8f,Home Office,1.645965558,46.7597415,1.868518364
abb5fEEBE7A85b9,Corporate,1.298817387,9.745521391,1.323115418
fEA25fC5b7Fb2BE,Corporate,3.804225853,27.61330001,1.553496228
4118FA823BEd3Ea,Corporate,2.295977452,34.35541086,4.792846126
993e93dFd1e022f,Corporate,2.814959046,20.10598646,0.875873834
184FBafCf30538B,Consumer,4.51576265,13.1362783,4.27216453
D4389DC3aA5DFcb,Consumer,4.572179033,33.9604689,2.506034292
74BFe7620CB28f0,Consumer,4.263033475,31.26324512,2.557615613
53bDf282E6eCFEe,Consumer,2.567822184,43.65712714,3.453416618
8253ad8dA0a3A5C,Consumer,0.809261282,40.20354726,2.025956163
cA393e19BFCB4d3,Consumer,1.960951354,13.56474653,0.852454683
7e65aEF4Cc015d2,Consumer,1.349446522,26.43698945,2.411902916
7F7dfD8B3ab8db9,Consumer,1.468774796,25.86600484,4.77336775
CFcacFa14d8fBE6,Corporate,2.374695593,41.12676577,2.361754359
2caEa2e8DcCaA2a,Consumer,4.173248627,41.44532479,4.480793408
2F6c49AF6a0FAfe,Consumer,0.99382122,41.68000176,1.643758064
2D27bc2Eee38FAd,Consumer,4.718818858,25.19284695,3.80324227
3BfcD81fc040723,Consumer,3.881372907,12.70754979,4.219262985
Fb92f757b528FDE,Corporate,0.866873128,26.8979102,4.1698846
a44caFa9C31Ce3B,Corporate,2.115391416,12.90768503,4.771568118
85aAe656cc66456,Consumer,3.883886047,9.668828028,2.146826833
c13B1da18Abc222,Consumer,0.794724874,28.75035589,0.882548467
C317cb07ae2Fc2c,Corporate,4.668114101,17.37151201,3.262374944
71eA34348C341Fe,Corporate,3.315894749,50.11557558,4.344060484
eAecCB7C573d1FD,Consumer,2.502934757,49.88798642,3.61695669
DC2Dbd0E9f6776a,Consumer,4.767857339,10.72265699,1.712575488
19DF6Ac9E1CcFb1,Home Office,1.820767289,46.4509893,4.420822268
Ef5B26B0ac68BEf,Consumer,3.442673249,30.51426123,4.712848163
fDaFAcbd2dAd34a,Home Office,1.626007107,30.02231453,0.977466479
A5FdeaFe6BDEaaE,Home Office,2.491494646,29.54610503,4.156791903
d1CAaDeEe7fcce0,Home Office,4.967452724,33.48524298,3.316755012
bf4fcCA66bd6fE7,Home Office,1.04872917,49.71986182,4.224832138
21efbeB3dfB3D6f,Home Office,3.862762649,34.39076112,3.783958378
0E1aEC21Fb7B4C1,Home Office,2.97782965,21.62432517,2.280081694
a3008d4AbF2FD6f,Home Office,3.329112004,34.75064598,0.808682998
AA34D97eED84e11,Home Office,4.198689085,37.5194289,2.011937873
5F73Ac62604AE3e,Home Office,3.788603333,43.63529152,1.190076583
bF36385859DffCd,Home Office,0.984492911,48.1800756,3.011451842
14eE81A32FeDda6,Home Office,1.338930196,46.27269121,1.816871019
FCA3Ca226cd7f8f,Corporate,1.113094423,18.06691459,3.24793999
3bf8E7668ca7dA0,Consumer,1.787434106,47.71070193,3.13342485
0CB5Faa5c62c0eF,Corporate,0.948262117,31.21283543,2.089465416
F7D4D532dcC433d,Corporate,0.996863361,25.18263584,1.268954454
9C7dd4CdCAf49Da,Consumer,1.899868127,49.94195459,3.333515904
bFFEf96B2bD6CC3,Consumer,1.323995953,17.83347405,4.35377801
cDFa65a82AE0E2C,Consumer,3.900754413,43.83735304,2.355837564
Dbe8da7b44e3d81,Consumer,2.212847287,10.20568542,1.702607049
fAdFd7Ef43FaE31,Home Office,2.033962417,46.2153856,4.715029678
22fE78697fDA1fc,Home Office,2.041034876,18.70648398,4.246043269
EA9bCf7F5fB6CeE,Home Office,1.425319611,49.37546042,4.605445039
6E4fecC59a6ce7C,Consumer,0.8568463,31.99565792,4.885082759
7379fF3337840b0,Consumer,4.319223714,38.3218219,1.663091193
62f1D2AcD0d4800,Consumer,2.129388009,37.27006481,4.688313086
cD3ddfd0b5DAf00,Consumer,2.813268713,48.02478617,1.461262816
E3f5495Bf0006ca,Home Office,2.693572928,10.41977926,2.054065479
cEeEb86a9BBA875,Consumer,2.197231116,25.3556948,3.05626089
B5f8fC31cBccFad,Corporate,4.450029285,35.74659986,1.233888831
8A48BCd88ce93bB,Corporate,4.424040169,36.88635686,1.612275659
7a6CF2723E2eaEe,Consumer,2.149663129,20.57871921,3.752402099
95E1C52b444dbd8,Consumer,3.448808298,26.9592641,4.722348173
07a17351Fc54Cad,Consumer,2.265822414,28.22488678,1.413823821
ae67Bbc39C91eD3,Consumer,1.127825571,29.85060012,2.491056475
46F30cbacB4BeB9,Consumer,1.967497282,12.9840666,4.229670039
d8C980551b83AF2,Corporate,3.562059211,38.87988221,3.046286026
EDc26f4F6dCBAAf,Corporate,1.816227588,33.92588125,4.327613868
4E6dF6E1f57cEc2,Corporate,2.759677285,31.2727292,3.519699866
5b571A44B7DF704,Corporate,1.100920715,13.9799697,4.284397978
b3c1AD4ec5c5Ed2,Corporate,4.441667392,40.15204741,2.051128782
35f5116DFDf03Bc,Corporate,3.490871852,42.44191725,4.988823864
7DCAF7B55ec7D92,Consumer,4.631900415,35.19500166,3.352984278
A52Fe7723DddbFc,Consumer,0.881347656,17.1137833,2.001883842
DCfFc9b4c4A0c1B,Consumer,3.885246963,35.94435915,4.502777076
Cc538D4cbf2E13e,Consumer,4.958665149,13.31583701,4.018740536
241cc1DF57dDCCF,Consumer,1.95912491,48.85030038,4.630168765
aa4BED4fcBE9b99,Consumer,3.316720838,27.4331544,2.710462572
45B0Cd0c1DcB6B8,Consumer,2.706865852,44.50857848,3.622273134
dD8526ffFfc6c7f,Corporate,4.704862173,9.525108897,2.536582066
AD35ed5C568bc06,Consumer,2.748877231,45.49695608,2.286477864
e263Dd9AfBbbc9D,Consumer,4.972765594,38.13004883,2.813135657
Fb6Ab179BCCCDc5,Consumer,1.64200192,34.44518872,1.996335684
7aF29c3BF004bbf,Consumer,1.27313277,31.87547744,3.95848691
0B3d09cBB6d1AD7,Consumer,4.294677325,13.20734634,2.691378864
Ba50df51Fb4b65d,Consumer,1.711481809,23.05271288,3.852814161
D14B8c7Fd2cEf7a,Consumer,2.889103842,42.5491566,2.957002422
3610Fd09772Bc52,Corporate,3.221758384,42.47143989,2.075360762
ff3F38eabdd1199,Consumer,3.609149554,22.20326751,1.135926893
40D4BBC77A623fa,Consumer,4.539848719,31.45557486,4.247978564
e1B7420BDeeEE1E,Consumer,1.75057287,25.77164481,1.097225985
C5bDAf0aDe0eF12,Consumer,1.68678921,10.57175428,4.760091996
dBbf64aa4025CEa,Corporate,1.614836447,34.742286,4.769280329
a6fFeD3F8B8bee4,Corporate,1.645569759,19.66652105,3.719244821
3f5EA48D4Fcfe9C,Home Office,4.208900263,38.43283727,4.959734883
4b4D0Febaeb2EAc,Corporate,1.926652219,44.86487181,2.28825416
065Bb3cBDA9521C,Consumer,4.21267746,24.75930212,2.132529349
Fde5fef426bFd0b,Consumer,4.396823375,25.77564477,2.36045752
F6bFdEB1a5e0DAa,Home Office,3.715927016,36.13509106,4.339045275
E2FbD21A0F3eeDe,Home Office,1.360616615,21.25700046,3.76699882
8A635bCA4C2f775,Home Office,3.230680728,49.43231354,2.228481154
9EC7AB7AAC4Fdec,Home Office,0.890579052,49.78746769,2.272824283
31BEdEFA9bCFA6f,Home Office,1.735752455,36.73206364,1.943036006
CfBaaa7aBA9f962,Home Office,1.302833911,45.39381953,3.891291268
aFAd0e1aef7cAFb,Home Office,3.008797195,47.27314466,1.023667466
D72711e5f455a0D,Corporate,2.396599652,8.616140574,4.76294435
91e5aE337BBd28f,Consumer,3.881751926,30.47845845,4.493432793
262Fdcf1bd2A10b,Consumer,1.727318049,35.8332676,2.717986227
8A7F1BcD06e837A,Home Office,4.672304518,47.28535551,1.768249267
8aD5aeacF84D416,Consumer,2.43257287,41.75993327,1.853548565
BDEB2EFD1f8F06f,Consumer,2.401131544,44.59745927,1.115112872
B5BADC66693FF4D,Consumer,4.508089358,16.22496122,2.286204195
b18fCC3fdf426f7,Corporate,4.330854142,43.17133948,1.461839958
9E7C1a11DC0D018,Corporate,1.772593698,22.97115017,4.693277218
